reviewId,content,score
6081a661-87b0-411e-b68f-81ebb8436615,"The app keeps saying that i only have free account while I'm already signed in with a plan, i tried reinstalling and signing and signing out but nothing works. It still says ""free account""",1
93f6244f-259a-4481-a26e-f9df069482ff,Cancelling my premium plan for no reason.,1
f325ad8b-122c-4b54-89c4-c0b253987391,very bed,1
853cc1bd-2358-4ea6-9961-eadfc9fe2d6a,Fantastic,5
785541c2-9efc-4f5e-a790-bf7b0a1d4d97,Everybody knows this is the absolute best app for music.,5
3c16b570-4a68-42fa-bd8d-a491148f676f,I like this app,5
3324182a-cf5d-4c05-b7e3-1bceee26398d,cool,5
8654f868-787c-4d52-b41d-62650d7fc5de,too much ads and features premium,1
54259342-b50e-4129-bda9-0d0b9d653407,Ad,1
8550c8e8-dbfb-4e12-89b5-a955723cf7ea,"How is it that in 2024 you still can't scroll back in the current queue? What am I supposed to do when I want to listen to ""that song approx 5 songs ago"" again? In every other app I just scroll up, find the thing and pull it down (or long press > play next) I use this literally (not even kidding) 5-10 times a day with ytmusic. Wish I could switch for other reasons but this is such a deal-breaker.",1
49d3f8d9-2ed6-479a-8377-9ba358174a94,Wonderful,5
abcaa7e9-ef03-4296-bcfc-ee3d5b53288d,Very amazing,5
6fa348d9-2c99-4521-b92a-d4eb313b1944,In next update why don't you remove the play button ......,4
852f8080-e77e-4ce0-b28d-60cb191c831f,Im getting ads(premium duo) or is it? Im on premium plan (student plan).,5
d0978ea1-7719-43e5-925e-4a7bd0e93f6d,Amazing app,5
a829d93e-3e55-4f43-a593-5c1086aec3b4,good,5
bc2a5216-e995-415e-b5ca-cdc832b3edbf,It's amazing,5
2e00c70b-705f-469e-9d40-8ad5c026812c,Idk,1
983898ab-21ee-45d0-bf66-3ed73fb2acb8,I enjoy every minute listening to Spotify 👌,5
889d5c65-0602-46e1-b422-88bd66977c84,"Great , able to listen to my fave songs",5
89a3facc-f960-478a-8e61-88f20e400000,"Podcast video (this is a dumb concept to begin with) autoplays on the home screen causing the app to slow down horribly. If I wanted to watch video I'd be on YouTube, I'm here to listen to music. DJ also likes to play spanish artists from time to time which I skip past, but they return",1
7236dec9-4e89-4e51-b013-fecebdf69c26,"""enjoy 30 minutes of ad-free music"" proceedes to give me 5 ads 3 minutes later",2
da73ef29-0933-47f2-9762-868122395ba5,Would've increased star rating on this but with the bugs(last one is not) I will listed 1. Likely to cut off music sometimes if listening with Bluetooth devices 2. When you turn off your phone even with a PREMIUM SUBSCRIPTION it will stop playing sometimes 3. Lack of ways to know issues what's going on. And what the updates listed will do instead of saying your going to do an update with no context. But keep pushing guys I believe in you!,3
72ba9bb9-0a53-4c70-9b27-e2c8850eeb30,"overall this app is very good. One of my fav music listening app. However, the thing is i just bought a mini premium subscription for 1 week. The payment was successful but the subscription isn't working. Can you help me with that?",4
8412ecfc-d446-4286-ac81-7bbecb932b25,Love Spotify! Wish when you play a 72 hour playlist on random if did not repeat the same 10 songs.,4
a0342251-170e-42da-a4b0-60e58d70a350,Hu vbh by cc cc 5 gg gg ZZ,3
773d215a-8575-4696-a431-89d6f41f2c5d,So interesting,5
de6f923e-5507-46bf-af2d-5fd4363e4eb9,Good service,5
fbee6968-bdf2-4916-8b4c-a5970f406d7f,Ads ads ads ads ads many ads,1
9b2de068-6389-4df7-9487-644a5433425b,Love it. I could listen all day,5
86875bf3-bb72-4dc9-ab93-d10db86e0b6c,They made this thing where you can't even look up an individual song on mobile (like YouTube doesn't already do that for free using their YouTube music app) basically turning the app into a radio listing instead of an actual music streaming app. Stfu spotify your app is lame af since 2020 and Im hardcore thinking about BlueStacks and PC versions.,2
74674ae4-cea4-42fa-aff2-3dc1a2fd04f2,Love Spotify! Use this app every day!,5
1ff619b5-c636-4247-b1fa-3986f5a5400d,I ♥️ u guys oml 🙏🙏🙏,4
3255c9fa-3c60-45e1-970c-2307b288f523,This app wants only your money to git better if you don't pay Spotify treat you like a dog,1
a5397bfb-1a96-4502-a23e-5b479d557add,Super,5
74b51095-4599-434f-997f-97911271078f,"No i have purchased the mini weekly premium twice but the premium access hasn't been given to me, it's still free acess. The heck Spotify. Give my Rp21.400 back",1
1fec28b2-b856-4c95-af45-1a77ae438373,Completely entertaining..,5
9fa4de0c-8987-49da-a43b-128ccc06f162,It's not music app ...it's a completely ad app.,1
867c330d-cbd4-42ea-b6ed-871f2904b45a,i like the clear sounds and great deals,5
ed629657-1842-468b-9955-ba621d5c1dd4,Nice,5
b0eb1859-1b8a-4937-ac59-cc2aac078fc0,No issues as of yet !,5
da6663ea-d890-4650-b850-35d50a2adc3b,Top bgt,5
9a88c2ed-d79a-4677-80fc-449596d07000,100% SCAM STEALS YOUR CARD INFO AND STEALS YOUR MONEY BUT THE APP DOES NOT WORK AND THERE IS NO WAY TO CONTACT THE COMPANY . They charge your card for premium then they REFUSE to give you any of the festure premium advertises. And shows yoyr account still on free. They charge your card 10x but still refuse to let you listen to music. ILLEGAL FRAUD COMPANY STEALING FROM EVERYONE. THESE GREEDY WORMS NEED TO BE SHUT DOWN PERMANENTLY!!!!!!,1
fbd83ad7-787a-4df8-8617-93321dca2298,Καλη εφαρμογή,4
fbe01553-81f1-45be-9b41-fb999aa21399,I can't even buy premium using smart data,1
4afede26-1551-484b-8195-95aac711b97b,Wonderful but sometimes I pay and then I still stay as a free user for sometime that's not nice,5
edb806a1-c0d6-40e0-a853-bb2f6f5f4ae9,I am just happy 😊 😃 😀 bro,5
f6888528-0c4c-4d9b-9484-f327e7359e1d,Great but only if you have premeum😭,3
8e9e2a94-1566-4ad1-bd9a-ddf558dc917d,"I like spotify over radio. I have over 3k songs in the library. But sometimes it seems it's more like radio. It plays the same songs over and over instead of random all the time. I get it might replay once in a while, but happens more often than not. I'm more of a fan of what I choose for songs. Not a fan of suggested feature. If I go in and disable it it should stay that way, not turn back on randomly. Other than that keep up what your doing.",4
e7188f34-046c-4167-931e-92325c6c5f9e,spotify have all the song's and the app is soo beutifull and the texture is amazing,5
699c0165-a2d5-40e3-bbd7-7d1dcebd72d8,"Why do I have to listen to ads embedded and spliced into my podcasts if I already pay you for a PREMIUM subscription which is supposed to give me an AD-FREE experience? Next thing you know y'all will be coming up with PREMIUM PLUS subscriptions to remove those ads too? SMH EDIT: there's no such thing as ""podcast traditional experience"" and even if there was it wouldn't include ads! Creator-narrated ads are something completely different. Your justification is as bad as your business decisions.",1
3f7cbb3d-6001-4d8f-a83a-44853b0bbafb,Good,5
08f21b5f-48e3-468a-8d8c-663bf44e85c2,"Stop irritating people by showing premium pop up and instead of playing song that we like stop playing anything you want, we definitely have many options for playing song",1
c771757a-2338-4b47-bdef-275ae22d1d32,"Wth, why do shuffle always on and if you wanna turn it off you gotta get premium like wth, im still a teen who barely have money, pls remove that and let it be the same as last time, im begging.",1
f762d972-9ad9-4768-928f-a6135b63f5e3,Poor Spotify service,1
a3b0499e-4e1b-4ad6-aa9b-a11ba29ff78c,"More sound quality BGM , need ot add",5
b7271629-4c50-4f56-9dfd-592105947627,Very enjoyable only one thing it would be nice to be able to repeat a song. Otherwise love it!!,5
b439bc60-0796-4673-861d-1c040508f21a,I like this app because we can listen music and also read lyrics so we can learn to sing ......... And they don't give adds normaly so we can listen freely.,5
937cd4b4-db18-4064-bf6a-5b4daaf36bc2,Perfect on my galaxy A9,5
9a04de7c-6bc3-4b4d-8d0d-0088675c2483,No lossless quality and more expensive than apple music.,3
0c80a6ea-8d23-4911-a0ff-dd7497c4b651,😭😭 do not play songs 😭😭,1
6db18b4e-a488-4925-a233-803b91aa0aa0,Into your arm,4
91fd2770-f1d8-43f3-8204-c87bc5c92d20,not working my app,5
0eb4dbb1-bd85-4bbd-839f-ada68edbc2e6,i love thisapp becase its just so fun,5
0f694836-9a9b-401c-a86e-f07c67a02dd0,"Great music service and has almost everything I could want to listen to. I wish they'd add a few more ways to manage playlists, but the basics and more are there. They have thought out the mechanics of the app very well! Once in a while a bug surfaces, but they usually fix those really fast. Just keep it up-to-date.",5
6414c1c3-5272-4cc5-8afd-e123fdfd2dc0,No way to play previous track. I can't even find the currently playing queue. I guess they are only available for premium subscription,3
7a9a41ea-c0f7-4b64-8ca5-58d701c572ae,it was good before now I can't pick a song I want to listen and I only get 2 skips,2
6f4eed53-75ef-41db-b3df-fa05e3e69dbd,so much adds are there .If add will not there definitely a nice app,4
2ad39342-5fa0-48c2-a0a5-f860b53fb618,I love it❤️,5
153fc517-1136-4798-ac88-5636b41e7a36,Good app,5
a9375dde-a509-47c4-a5f7-8f76d7cadf75,I bought premium and my balance has decreased.. but my account is still not premium!,1
95753d01-0d5e-424c-af6a-ad058d712fd4,My favourite app for music,5
896c7c0f-9abc-4d95-8405-2b5e0fffc35c,🤔,1
a18dfa0d-5415-4308-adfa-267f4e4c8d09,Great,3
bdbfb83c-0f2d-47ea-bb1b-baecedb92f1b,W app 4/5 cause of ads😔,4
892078b4-7809-440f-bfa9-0687c5767e3a,Very worst. still ad is coming. I installed this app after 2 years. Still worst app in the world.,1
7fe39157-b729-4c6b-9b19-635cb2906300,It's is very good app It music quality is good 👍,2
c7ac5f3a-595b-40bd-8701-3acf61ec4535,Wonderful experience,5
1f5faae8-9b50-4c90-8851-97ee86853247,ollz,5
8b8c3d95-6f59-4706-b050-b36ef1a282b8,Too much interruption,1
408c2501-1327-41d0-8c1a-f285630c1913,Barça,5
72b607d6-9b76-4acb-a904-fd6c5ce6602e,Solid! Noticed some bugs where the audio isnt playing but the music timer is ticking but usually i just got to restart the app to fix it. Im sure it will be fixed.,4
16350c5b-270f-4728-8114-f6c5dc3dc769,PlZz plzzzzz remove your ads any content.....becoz we don't like when we are sad and listening song there is coming ads so again mood offf so plzz banned your ads,1
7cdaed73-89b2-4177-bdb4-4d69c30ec916,app is not working properly nd sometimes search option is also not working,1
e054f4bd-16e4-419e-9dc3-a5bed95ac0c1,I love spotify its so amazing but I think that I will give you a 4 rate instead 5 because I can't play songs offline,4
f339b20a-6b41-4084-a428-d7fea114f81a,Save,5
5a87b1ae-1057-4acc-a36f-55e2bc6a70cf,Tooo much add breaks 👎,1
18d54e07-0f5b-4d74-a6f3-0b2fc74609f0,Great app,5
7b2f89a1-54b0-4359-ad74-1bbfb7fe9b5a,It is very good and relax our mind ✨✨,5
71b78101-2e6b-4a11-b0d4-4d1d7dee4c90,When I try to play songs in my library that are pre-downloaded a majority don't play. This bug is pretty irritating bc if I go directly to the artist (with internet) they work. Please fix this,1
8089623d-3d40-45f5-bb19-a76d9d18e800,Wonderful,5
11a8ed42-5447-43a5-b916-c8e0096c19b3,Good 👍,4
238b66b3-8bce-4e00-8346-fa6000da7b76,رائع جدا جدا,5
0777bde2-bfda-4234-b7eb-995b23d05b56,"As soon as I picked the song I wanted to listen to, I got an add that said I have 30 minutes of uninterrupted time to listen to music, after one song I got 3 ads in a row",1
e4ba76ae-a150-470e-a773-83cf572102ba,Nice 🙂,5
72b50b96-8fef-4651-bfe5-b33a808eda37,Incredible,5
b95f2fca-f5b4-490f-9b0a-9d412335ad5f,"I like the premium, but it has too much ads without the premium. But other than that the app is great",5
f232fb1f-bac6-4564-b509-c523cd4e9f44,Cool😜😜😜🤞,5
0be8f506-af68-47b8-8644-a79d0048b377,note use this app very bad app,1
2d4e643b-5de5-42d4-90e7-494f71d2947b,"What a terrible app! Always asking for premium and doesn't allow me to play my favourite songs at all ,also too many ads popping up whenever I play songs",1
79d231e9-d20d-44f0-b69c-c9c6abf4b361,AMAZING APP I'VE EVER KNOWN,5
03104a58-5d2f-41b7-9d0c-ac754cc469cd,Way too costly for Premium and the library isn't adequate.,1
aa8178b5-b19c-42c1-aa02-3defcf4c5fbb,Excellent,5
4b0d21a5-2616-43eb-9ab6-cd7b9c0cbde1,No much experience so far,5
4437986b-1aa5-4a44-820f-ea8a9b261e7e,"I had premium for 6 months and then spotify was the best music app I could ever find, but when it turned to free it is terrible, you cant to anything exept if you have premium.",1
0894bca2-1f40-4268-a65a-10b71c74dff7,WAY TOO MANY ADDS!!! ur basically being bullied if u don't have premium,3
de10b135-323b-4921-8af2-64bc82815e48,Ek dam bekar app bar bar bol rha hai premium le lo,1
951db6b9-0c2e-48fe-a61a-c7a3b48ad6c1,Am not happy with the connection,1
3b7484a6-3487-47df-bea7-d634869aeba6,💞💚👍,5
a3ce07cc-66af-4466-88e0-58fd7022040d,Very disappointed with the suggestion logic for podcast. Have been a subscriber for years but recently the app started suggesting and playing podcast channels that I would not like to hear. It happens multiple times and not able to dislike or remove from my suggestion. Repeadly forcing me to hear to a podcast and not giving option to skip it.. Spotify should have option to hide podcast of special channels like other apps. bye Spotify..,1
d4984b02-ecac-4ee8-a3a5-e9c8ab2956d6,I JUST LOVE THIS APP,5
05be8512-46bf-4531-8a8a-34a4ea534731,The music is top notch any decade anytime free a little advertisement and you're good or pay a very little and add free love my spotify THANK YOU FOR MAKING MY DAY EVERYDAY ♥️,5
6b906a91-4c92-401b-a83f-f2533a131768,Free pack sucks,1
2fb69017-48ca-4129-88b8-5087c9990fda,Too much add,1
9ad424b8-e77f-40ca-a611-40df8d684eaf,Nice app!,5
2cad8f6a-0fc8-4084-af1b-5554796ace54,"App is unusable on Galaxy S21. It lags, takes minutes to play songs and is slow to do everything. Why am I paying for this? I will be canceling my family plan and moving to Tidal or Amazon Music. Yes, I tried an reinstall and that made it even worse.",1
8eea1b11-04f1-4a10-98c7-f02f1a7e7a86,"This used to be such an amazing platform, we were able to listen music however we wanted, but now just to turn off shuffle or to skip a part we need premium. Seriously?? I have deleted it now, hope that premium user get the better experience, atleast.",1
61b44fae-7b49-4dc4-b958-f065cb408846,Mast,5
90c221db-527b-49d2-81a9-7c6a1d7a6f83,Manipulation,2
ffc54060-f582-4297-9cde-67b450b1c5a2,Too many ads,1
6e8b93bd-cd5b-4b98-879f-775dddc93b55,Best experience,5
55177737-74a1-475a-adb8-d4ee11b1d17b,"Same issue as other music streaming apps. App is closed, but when I connect to vehicle via bluetooth, it automatically starts playing music. If the app is closed, it means I don't want it playing music.",1
d727ed2c-dc80-42ed-a683-c73544258e88,Best music app in world,5
ab33173f-30ba-4f5b-b316-0a1810b184b5,This app very poor Over add And songs is not a play and not working in play list so don't try this app,1
4f85341e-e4d8-4d76-985e-ead685471e44,"Very worst now days,I am unable to select a song, Showing as to select one song to get premium",1
2583d327-25aa-4ea9-b1a2-dff38f7d7db4,Like literally why the hell is this app so addicted to advertisements? I was playing a song and dude that red bus advertisement was looping and looped for like 5 times before I had to close the app. Spotify please change fgs,1
