reviewId,content,score,cleaned_text,Sentiment,cleaned_text_tokenized,Dominant_Topic
c9a990c9-9c1b-4a39-86d1-65abc4d0f5dd,thank you spotify. i love music since when i was 6yrd old,4,since 6yrd old,Positive,"['since', '6yrd', 'old']",1
37db4b80-774a-4348-8fbf-9e2f7bc11438,Its rlly nice but some time i get glitches in Spotify can you pls fix it ty,4,rlly time glitch pls fix ty,Positive,"['rlly', 'time', 'glitch', 'pls', 'fix', 'ty']",1
61df1d25-35af-4b6b-b7e5-e338c59d371f,This is the best music app I like it,5,,Positive,[],1
1e937526-d028-46a3-b651-2c22b6306c3d,the best app for songs do not hesitate to download,5,hesitate download,Positive,"['hesitate', 'download']",1
0b573546-b246-410f-9de9-7743bc341b8c,Free young thug,5,free young thug,Positive,"['free', 'young', 'thug']",1
b9c01ebc-5474-4d3c-89fe-1016a74d98c1,Sportify is so cool,5,sportify cool,Positive,"['sportify', 'cool']",1
07ebddc7-16c3-424b-a8e0-63193514759d,Ilove you Spotify,5,ilove,Positive,['ilove'],1
bac9df99-b82e-4638-880f-d60f3c8ee758,Excellent and easy to use and listening to any type of music you like,5,easy type,Positive,"['easy', 'type']",1
17e3a78b-c701-43c0-95b5-a8db14773c21,Love the playlist match up really enticing,4,playlist match enticing,Positive,"['playlist', 'match', 'enticing']",1
6c07cdfd-8b4d-4fad-afba-23980d10f07f,Very smooth ,5,smooth,Positive,['smooth'],1
59e59aa2-07fe-417a-bb63-1df134a239a7,This is the best app for songs,5,,Positive,[],1
c3e972ef-04b7-4698-b600-4cb045671c6c,Jai Baba ki,5,jai baba ki,Positive,"['jai', 'baba', 'ki']",1
8826f6a5-7527-487a-8b43-d02b8c8f6f47,Every time my money money,5,every time money money,Positive,"['every', 'time', 'money', 'money']",1
ff18bac7-e78b-4cbf-a40b-913f4173eb86,All thinfs okay but the advertisement are irritating,4,thinfs okay advertisement irritating,Positive,"['thinfs', 'okay', 'advertisement', 'irritating']",1
b706e961-fb33-4e65-9549-7b5c40d39289,A very very good experience I have ever got.... I really suggest you to download this app and enjoy your favorite music,4,experience got suggest download favorite,Positive,"['experience', 'got', 'suggest', 'download', 'favorite']",1
9127297e-28de-4894-a4cd-0e38be4c51ca,Easy to use. It has tremendous line up of every song that you can think of. It's simply one of the best.,5,easy tremendous line every think simply,Positive,"['easy', 'tremendous', 'line', 'every', 'think', 'simply']",0
b946c0ad-7097-480a-8c63-ab3e1d77102c,I would say spotify is the best out of all other platforms mainly because of song recommendations and search algorithms and the sound quality is spot on,5,would say platform mainly recommendation search algorithm sound quality spot,Positive,"['would', 'say', 'platform', 'mainly', 'recommendation', 'search', 'algorithm', 'sound', 'quality', 'spot']",0
7a3beed0-652b-4f71-838d-52cbbd763527,It's freaking good ,5,freaking,Positive,['freaking'],1
ad7960f7-3260-4bb2-a408-53d442353f1f,Somthing somthing good  I like most music and app was so crazy and next level it's just like YouTube,5,somthing somthing crazy next level youtube,Positive,"['somthing', 'somthing', 'crazy', 'next', 'level', 'youtube']",1
aef94566-dc78-435b-a48b-635a6ba2cae8,Every song you want you will find it,5,every find,Positive,"['every', 'find']",1
703610e9-ce83-44db-a103-b3a074b161bd,"it looks like this new update has a problem, please check again. the jerky song gave me a headache",5,look new update problem please check jerky gave headache,Positive,"['look', 'new', 'update', 'problem', 'please', 'check', 'jerky', 'gave', 'headache']",1
fd923a37-93f1-4544-abd5-19cdd702e936,Lagging when open song playlist ect,4,lagging open playlist ect,Positive,"['lagging', 'open', 'playlist', 'ect']",1
eab0cb08-dccf-45b5-9a12-edae5fe00706,"I paid twice by accident instead of paying once for the premium, I can't find anyway to get assistance",4,paid twice accident instead paying premium find anyway assistance,Positive,"['paid', 'twice', 'accident', 'instead', 'paying', 'premium', 'find', 'anyway', 'assistance']",1
2f5e9085-382e-4659-ae2c-22abd8003169,"I gave 4 points rating with comment ""Better have lyrics"" on 2018, now i change to full score rating, love the app! ",5,gave 4 point rating comment lyric 2018 change full score rating,Positive,"['gave', '4', 'point', 'rating', 'comment', 'lyric', '2018', 'change', 'full', 'score', 'rating']",1
0c876214-5239-400b-9dbc-5d9021406370,I love it beautiful music and lyrics,5,beautiful lyric,Positive,"['beautiful', 'lyric']",1
2ffe6cc4-ea5a-40db-9390-6b344b605891,The best music app,5,,Positive,[],1
204a2665-f169-4ffc-ba65-d69731275ddc,It's so anjoyanble,5,anjoyanble,Positive,['anjoyanble'],1
d8405c79-c80c-4337-8219-d55549745db1,"Works fantastic, thought I found a bug once with the syncing of lyrics. Turns out it was my fault because I ran it from phone to tablet to the Xbox to the TV. Spotify wasn't laggy, it probably had to stop for lunch and get gas considering the road trip I inadvertently sent the poor app on. To the tech team I talked to that night? Umm... Whoopsie?  Figured it out couple hours later. Y'all were top notch thou and I thank you for putting up with my brain deadness that night. Again, thanks.",5,work fantastic thought found bug syncing lyric turn fault ran phone tablet xbox tv wasnt laggy probably stop lunch gas considering road trip inadvertently sent poor tech team talked night umm whoopsie figured couple hour later yall top notch thou putting brain deadness night,Positive,"['work', 'fantastic', 'thought', 'found', 'bug', 'syncing', 'lyric', 'turn', 'fault', 'ran', 'phone', 'tablet', 'xbox', 'tv', 'wasnt', 'laggy', 'probably', 'stop', 'lunch', 'gas', 'considering', 'road', 'trip', 'inadvertently', 'sent', 'poor', 'tech', 'team', 'talked', 'night', 'umm', 'whoopsie', 'figured', 'couple', 'hour', 'later', 'yall', 'top', 'notch', 'thou', 'putting', 'brain', 'deadness', 'night']",0
95317282-d57a-4c36-ba2e-1a3e56c2755f,"There is room for improvement. Loved it, tho",5,room improvement loved,Positive,"['room', 'improvement', 'loved']",1
d3f5358b-9a40-49c5-8a5b-808b4cf9537d,Fantastic and a great app for the kind of music of your choices,5,fantastic kind choice,Positive,"['fantastic', 'kind', 'choice']",1
05c0f47b-2ab8-4a2a-a722-c142b519f69d,In this app there is only one problem and that problem is you can not listen song in sequence,4,problem problem sequence,Positive,"['problem', 'problem', 'sequence']",1
477e4f23-751f-4835-9528-141415d4b250,This is my emtion ,5,emtion,Positive,['emtion'],1
835ae217-b643-47a2-971c-e578f4b10854,Very good music app,5,,Positive,[],1
8da8fe32-a466-4658-a218-48f8f1e0f8fd,"I love the accurate suggestions on new music that inspires my writing process, make a lot of references here",5,accurate suggestion new inspires writing process make lot reference,Positive,"['accurate', 'suggestion', 'new', 'inspires', 'writing', 'process', 'make', 'lot', 'reference']",1
38e5e26c-0963-43ed-8adc-1def0469504f,Great variety of music,5,variety,Positive,['variety'],1
baebacb1-bcb2-475b-aea0-53fb82f8a5d0,Excellent choice of playlists and never been beaten on finding an artist or song o want to hear bringing back fond memories in the ,5,choice playlist never beaten finding artist hear bringing back fond memory,Positive,"['choice', 'playlist', 'never', 'beaten', 'finding', 'artist', 'hear', 'bringing', 'back', 'fond', 'memory']",0
1b29d323-16fd-4767-b1c9-5e1590645887,Good music system ,5,system,Positive,['system'],1
b05f233e-01d3-4dfe-8107-22c20081f843,I love this music app the most but lately I have being frustrated as it goes offline itself and I have to log out and login back before I can have back online. Please assist work on it and the lagging part too.,4,lately frustrated go offline log login back back online please assist work lagging part,Positive,"['lately', 'frustrated', 'go', 'offline', 'log', 'login', 'back', 'back', 'online', 'please', 'assist', 'work', 'lagging', 'part']",1
a3b07bcb-6058-4ce4-aca4-3bf713f88aa9,Great sound,5,sound,Positive,['sound'],1
a9b88e1c-ec6e-4f32-9d2a-cc2ecc144f11,very nice ,5,,Positive,[],1
c4805260-a903-48a2-993e-39a45cc260f2,we super love this music streaming app,5,super streaming,Positive,"['super', 'streaming']",1
2df5c633-4fd7-48ca-af1a-e968444febae,"Amazing app, premiums worth the money. Only thing is that some songs change pitch or stm its weird but it's a great app",5,premium worth money change pitch stm weird,Positive,"['premium', 'worth', 'money', 'change', 'pitch', 'stm', 'weird']",1
c54c7983-aaef-4c84-888a-813be39b9183,"Nice app for music it has mono audio, equalizer for great lows, mids snd highs and I think it has all the songs in the world and audio normalization nice app",5,mono audio equalizer low mids snd high think world audio normalization,Positive,"['mono', 'audio', 'equalizer', 'low', 'mids', 'snd', 'high', 'think', 'world', 'audio', 'normalization']",0
b82af06a-ca57-44f5-b68d-c1f28799b097,Is the best,5,,Positive,[],1
5d619fc7-2ff4-4707-add9-8e22a8300185,Spotify is the best I wouldn't go without it,5,wouldnt go without,Positive,"['wouldnt', 'go', 'without']",1
930be7d5-4b49-499a-a83f-357f01447a92,Good. Better if you have premium,4,premium,Positive,['premium'],1
f649f89d-f2f7-4d13-a0dd-2031fb8fb56b,"The app itself is amazing. I can listen to my favorite artists and also it international , so I can listen to to new artists",5,favorite artist also international new artist,Positive,"['favorite', 'artist', 'also', 'international', 'new', 'artist']",0
3ea84da4-a69d-4646-abc3-a0d529e098da,Great app good value for money with the family subscription,5,value money family subscription,Positive,"['value', 'money', 'family', 'subscription']",1
25e431a6-636d-4379-894b-f61aead4075e,It's very easy to use and good,5,easy,Positive,['easy'],1
e57e4d8f-b8e9-4f8b-a6fa-b5738b254eae,Ben stokes app hai Boss,5,ben stokes bos,Positive,"['ben', 'stokes', 'bos']",1
bc5a136b-f45f-4cb0-aa7f-5a9f83fd4a69,It's the only app I actually pay for content everything else like Netflix and Hulu I block my my cash app card so I can pay it,5,actually pay content everything else netflix hulu block cash card pay,Positive,"['actually', 'pay', 'content', 'everything', 'else', 'netflix', 'hulu', 'block', 'cash', 'card', 'pay']",1
ab5fc1d5-0bc4-469a-b544-a0105e123b5c,Best in all song site ,5,site,Positive,['site'],1
03d2fc52-2542-4318-8017-44a1ed4e7164,I love Spotify,5,,Positive,[],1
44ef2125-74fb-41f6-b00f-667d5966f41a,"I've had Spotify on the back burner for a very long time for the simple fact that I can find all of my favorite songs in one place. It's easy to create playlists and share them with your friends. The advertisement are user-friendly, and you don't have to worry about downloads because there's a premium option that makes downloading just a click away. Green is cool.",5,back burner long time simple fact find favorite place easy create playlist share friend advertisement userfriendly worry downloads premium option make downloading click away green cool,Positive,"['back', 'burner', 'long', 'time', 'simple', 'fact', 'find', 'favorite', 'place', 'easy', 'create', 'playlist', 'share', 'friend', 'advertisement', 'userfriendly', 'worry', 'downloads', 'premium', 'option', 'make', 'downloading', 'click', 'away', 'green', 'cool']",1
7f02d290-497a-4501-a44d-9fa49f0bb25e,Amazing app,5,,Positive,[],1
db5f5348-cdd9-42e0-9798-f1932970c672,Best app ever ,5,,Positive,[],1
a9baae7b-0f76-42ec-bf9e-eaf59e37f67a,"Always a great app, but I'm currently having trouble trying to get my playlists to load. Do you guys have a solution to this problem?",4,currently trouble trying playlist load guy solution problem,Positive,"['currently', 'trouble', 'trying', 'playlist', 'load', 'guy', 'solution', 'problem']",1
5a633b57-af20-4de0-b0f1-12689c3fe4ba,"Best music app used till now, no pushing to upgrade to premium",5,used till pushing upgrade premium,Positive,"['used', 'till', 'pushing', 'upgrade', 'premium']",1
feff2214-6c80-4a8d-8abb-d5cd8aa1afcd,"It has a lot of great features for discovering songs and making playlists. I don't like the new explore shuffle option. It keeps causing delays when I'm trying to turn off shuffle. Also, the new home page is difficult to navigate. Edit: they did improve on the shuffle function to take dramatically less time to load in and is easier to tap past now. The app home screen is much easier to navigate and no longer auto plays videos and pauses searching. I need car mode back.",4,lot feature discovering making playlist new explore shuffle option keep causing delay trying turn shuffle also new home page difficult navigate edit improve shuffle function take dramatically less time load easier tap past home screen easier navigate longer auto video pause searching car mode back,Positive,"['lot', 'feature', 'discovering', 'making', 'playlist', 'new', 'explore', 'shuffle', 'option', 'keep', 'causing', 'delay', 'trying', 'turn', 'shuffle', 'also', 'new', 'home', 'page', 'difficult', 'navigate', 'edit', 'improve', 'shuffle', 'function', 'take', 'dramatically', 'less', 'time', 'load', 'easier', 'tap', 'past', 'home', 'screen', 'easier', 'navigate', 'longer', 'auto', 'video', 'pause', 'searching', 'car', 'mode', 'back']",1
ba25c322-3cac-44a6-9c4f-737fc12a1a83,There's no competition,5,competition,Positive,['competition'],1
d6725a52-17aa-4f6b-88fa-cbdcb8c5d06b,Amazing music lounge,5,lounge,Positive,['lounge'],1
df8e9581-65a3-4d4f-99ce-cd609efe774d,Good but please stop to show too more advertisement,5,please stop show advertisement,Positive,"['please', 'stop', 'show', 'advertisement']",1
57bbd48b-c233-49a9-bed9-e496740eae70,Best for traveling,4,traveling,Positive,['traveling'],1
d3c084c3-9540-4123-8b33-5704eb5489c6,Phenomenal ,5,phenomenal,Positive,['phenomenal'],1
f46ec2e9-d79c-466f-89a7-7e1590097ac0,One of the best music and podcast apps ever,5,podcast apps,Positive,"['podcast', 'apps']",1
7eb66268-5da3-49c6-97e0-c125cef702e7,This app is safe and amazing for musics,5,safe,Positive,['safe'],1
f494e153-a409-4719-bdf0-02fa3fa4644a,"there are different music types I have different playlists for when I'm trying to calm down or I'm angry. overall this is really useful for doing work,working out and many more.i hope the others using this app is happy and grateful like I am.",5,different type different playlist trying calm angry overall useful workworking morei hope others happy grateful,Positive,"['different', 'type', 'different', 'playlist', 'trying', 'calm', 'angry', 'overall', 'useful', 'workworking', 'morei', 'hope', 'others', 'happy', 'grateful']",1
34b03b00-91df-41c3-b4a1-d30072a6ec3c,It's truly nice and beautiful,5,truly beautiful,Positive,"['truly', 'beautiful']",1
0fdee11e-fd59-4eb8-b201-059e144c8baf,It is an excellent mix of music for our road trip. Loving it ,5,mix road trip loving,Positive,"['mix', 'road', 'trip', 'loving']",0
